epoch,step,train_acc,train_loss,val_acc,val_loss
2,4149,0.84375,0.36728721857070923,,
2,4199,0.96875,0.10248120129108429,,
2,4249,0.96875,0.14209812879562378,,
2,4299,0.90625,0.2650327682495117,,
2,4349,1.0,0.05687542259693146,,
2,4399,0.96875,0.14902767539024353,,
2,4449,0.96875,0.22287239134311676,,
2,4499,0.96875,0.1450662612915039,,
2,4549,0.9375,0.16901884973049164,,
2,4599,0.96875,0.11839902400970459,,
2,4649,0.96875,0.10390476882457733,,
2,4699,0.90625,0.5976102352142334,,
2,4749,1.0,0.1017814427614212,,
2,4799,0.875,0.2575315237045288,,
2,4849,0.9375,0.23625491559505463,,
2,4899,0.9375,0.2851545810699463,,
2,4949,1.0,0.10760924965143204,,
2,4999,0.9375,0.23692956566810608,,
2,5049,0.90625,0.40469974279403687,,
2,5063,,,0.9453333616256714,0.19260811805725098
3,5099,1.0,0.05250189080834389,,
3,5149,0.9375,0.18603487312793732,,
3,5199,0.90625,0.34773722290992737,,
3,5249,1.0,0.051431749016046524,,
3,5299,0.96875,0.08853374421596527,,
3,5349,0.96875,0.12284310907125473,,
3,5399,1.0,0.08025616407394409,,
3,5449,0.9375,0.280971497297287,,
3,5499,0.96875,0.09419898688793182,,
3,5549,1.0,0.06605652719736099,,
3,5599,0.96875,0.11223447322845459,,
3,5649,0.9375,0.311503529548645,,
3,5699,0.96875,0.08929163962602615,,
3,5749,0.90625,0.20752348005771637,,
3,5799,0.96875,0.12199869006872177,,
3,5849,1.0,0.0403268039226532,,
3,5899,0.90625,0.380445659160614,,
3,5949,1.0,0.08151695877313614,,
3,5999,1.0,0.052591871470212936,,
3,6049,0.96875,0.06506476551294327,,
3,6099,0.9375,0.1845540702342987,,
3,6149,0.96875,0.06826553493738174,,
3,6199,0.84375,0.2101483792066574,,
3,6249,0.9375,0.14022031426429749,,
3,6299,1.0,0.0753878578543663,,
3,6349,0.9375,0.16401173174381256,,
3,6399,0.96875,0.11478754132986069,,
3,6449,0.96875,0.07707853615283966,,
3,6499,0.9375,0.2492515593767166,,
3,6549,1.0,0.1241067424416542,,
3,6599,0.96875,0.09452851116657257,,
3,6649,0.96875,0.11626427620649338,,
3,6699,0.9375,0.16924530267715454,,
3,6749,0.9375,0.18752536177635193,,
3,6751,,,0.9508333206176758,0.1672316938638687
