epoch,step,train_acc,train_loss,val_acc,val_loss
2,5063,,,0.9726666808128357,0.09611712396144867
3,5099,0.96875,0.03514748811721802,,
3,5149,0.9375,0.10646732151508331,,
3,5199,1.0,0.006479836069047451,,
3,5249,1.0,0.014091454446315765,,
3,5299,1.0,0.005231714807450771,,
3,5349,0.90625,0.21337540447711945,,
3,5399,0.875,0.3790488839149475,,
3,5449,1.0,0.055346906185150146,,
3,5499,0.96875,0.036389708518981934,,
3,5549,0.9375,0.24400818347930908,,
3,5599,0.96875,0.07950041443109512,,
3,5649,0.96875,0.07768119126558304,,
3,5699,0.96875,0.04404493421316147,,
3,5749,0.96875,0.2591729760169983,,
3,5799,1.0,0.006923164241015911,,
3,5849,0.9375,0.2818240523338318,,
3,5899,0.9375,0.2582341730594635,,
3,5949,0.9375,0.11163412034511566,,
3,5999,0.96875,0.13047955930233002,,
3,6049,0.90625,0.4012712836265564,,
3,6099,0.96875,0.09857901185750961,,
3,6149,1.0,0.031481001526117325,,
3,6199,1.0,0.04650802165269852,,
3,6249,1.0,0.013747093267738819,,
3,6299,1.0,0.005828189663589001,,
3,6349,0.96875,0.10738321393728256,,
3,6399,0.96875,0.07591620087623596,,
3,6449,1.0,0.012915093451738358,,
3,6499,1.0,0.00664023170247674,,
3,6549,1.0,0.02939828485250473,,
3,6599,0.96875,0.28751692175865173,,
3,6649,0.96875,0.06251312792301178,,
3,6699,0.9375,0.11848325282335281,,
3,6749,0.96875,0.052382539957761765,,
3,6751,,,0.9721666574478149,0.10435037314891815
4,6799,0.9375,0.0934361070394516,,
4,6849,1.0,0.021526940166950226,,
4,6899,0.96875,0.06018516793847084,,
4,6949,1.0,0.028410669416189194,,
4,6999,1.0,0.021878359839320183,,
4,7049,1.0,0.01629427634179592,,
4,7099,0.96875,0.04585033282637596,,
4,7149,0.96875,0.03588024526834488,,
4,7199,0.96875,0.07648413628339767,,
4,7249,1.0,0.03996039927005768,,
4,7299,1.0,0.016198208555579185,,
4,7349,0.96875,0.04179557412862778,,
4,7399,1.0,0.021671518683433533,,
4,7449,0.96875,0.059808578342199326,,
4,7499,1.0,0.026015860959887505,,
4,7549,0.9375,0.1971878856420517,,
4,7599,0.90625,0.1921566277742386,,
4,7649,1.0,0.015801869332790375,,
4,7699,0.96875,0.03651350736618042,,
4,7749,1.0,0.008498843759298325,,
4,7799,1.0,0.010235458612442017,,
4,7849,0.96875,0.06215730309486389,,
4,7899,1.0,0.03520409017801285,,
4,7949,0.96875,0.1282915621995926,,
4,7999,1.0,0.030735738575458527,,
4,8049,1.0,0.014646900817751884,,
4,8099,1.0,0.011462095193564892,,
4,8149,0.96875,0.07107137143611908,,
4,8199,1.0,0.0130312480032444,,
4,8249,1.0,0.026604434475302696,,
4,8299,0.96875,0.11335447430610657,,
4,8349,0.9375,0.2375616431236267,,
4,8399,1.0,0.00720383832231164,,
4,8439,,,0.9783333539962769,0.09034431725740433
